"","alpha_1","alpha_2","alpha_3","halflife_1","halflife_2","halflife_3","sigma2_1","sigma2_2","sigma2_3","stv_1","stv_2","stv_3","rho_1","rho_2","rho_3","theta_1","theta_2","theta_3","sim","state"
"14",0.00549836389549495,0.00549836389549495,0.00549836389549495,126.064260884564,126.064260884564,126.064260884564,0.323233844758607,0.323233844758607,0.323233844758607,29.3936388080322,29.3936388080322,29.3936388080322,0.599140228315954,0.599140228315954,0.599140228315954,5.4953153943643,5.4953153943643,5.4953153943643,7,"sx"
"15",0.00391354620293926,0.0052096260882716,0.00353452701397391,177.114858140517,133.051234160629,196.107478545094,0.0383657820741629,0.0931636202665295,0.173188612181697,4.90166463926609,8.94148818820877,24.4995456955044,0.498151244548396,0.583276070331772,0.468118859031831,2.0915983544719,-0.479608065444932,-3.49851061020187,8,"sd"
"16",0.00768729736787807,0.00768729736787807,0.00768729736787807,90.1678636052654,90.1678636052654,90.1678636052654,0.184109684866821,0.184109684866821,0.184109684866821,11.9749292928446,11.9749292928446,11.9749292928446,0.692872035046272,0.692872035046272,0.692872035046272,-4.58026898093522,-4.58026898093522,-4.58026898093522,8,"sx"
"17",0.00421978375477159,0.0168077342131106,0.00757072974508587,164.261303621579,41.2397751993999,91.5561912654278,0.0691509116041013,0.239464442833091,0.31367634396256,8.19365583910641,7.12363843326068,20.7163876220893,0.520564761723316,0.853141837631377,0.688845705019437,-2.91989647558381,-5.12120166034702,-2.44616391613736,9,"sd"
"18",0.00458946267721475,0.00458946267721475,0.00458946267721475,151.03013779831,151.03013779831,151.03013779831,0.0409323954297229,0.0409323954297229,0.0409323954297229,4.45938863746942,4.45938863746942,4.45938863746942,0.545619967472542,0.545619967472542,0.545619967472542,9.39895951189101,9.39895951189101,9.39895951189101,9,"sx"
"19",0.00729109297005051,0.00695542322019343,0.0127699990082864,95.0676645335855,99.6556440372393,54.2793449012929,0.440304421579048,0.296038379024372,0.238144472178676,30.1946788628042,21.2811190385148,9.32437316651885,0.678808886941614,0.666012201995968,0.807594227520756,4.51631564171458,-4.6198784054821,-8.87606195557741,10,"sd"
"20",0.0109004737797854,0.0109004737797854,0.0109004737797854,63.5887205054668,63.5887205054668,63.5887205054668,0.251237522220117,0.251237522220117,0.251237522220117,11.5241560731988,11.5241560731988,11.5241560731988,0.77605567038524,0.77605567038524,0.77605567038524,5.09759670589119,5.09759670589119,5.09759670589119,10,"sx"
"21",0.0109163783712533,0.00413898108709879,0.00542633204754129,63.4960750705793,167.468071482734,127.737700989753,0.30949161734754,0.207665771869929,0.128828114883887,14.1755629395617,25.0865813952647,11.8706442727054,0.776364313805615,0.514802777341244,0.595274571535207,-3.49713591419698,2.18261991350806,9.15082553978191,11,"sd"
"22",0.00569838234784484,0.00569838234784484,0.00569838234784484,121.639289582262,121.639289582262,121.639289582262,0.139666935115031,0.139666935115031,0.139666935115031,12.254963478175,12.254963478175,12.254963478175,0.609567212162422,0.609567212162422,0.609567212162422,6.30902250297368,6.30902250297368,6.30902250297368,11,"sx"
"23",0.0134930080195468,0.00471368669109892,0.00528846248140077,51.3708418134642,147.04990509209,131.067807136328,0.560266992698547,0.635316764533324,1.09264363144467,20.7613821872376,67.3906441144065,103.304470371818,0.817639409061293,0.553582484994285,0.587706309771968,-3.19483501213145,4.12304872564006,-0.397198944376873,12,"sd"
"24",0.00462612852683695,0.00462612852683695,0.00462612852683695,149.833100515665,149.833100515665,149.833100515665,0.301311592331435,0.301311592331435,0.301311592331435,32.5662798367443,32.5662798367443,32.5662798367443,0.547993209384593,0.547993209384593,0.547993209384593,-1.79782667662948,-1.79782667662948,-1.79782667662948,12,"sx"
"25",0.00658883205044178,0.0219709143200465,0.00374042364793332,105.200310958521,31.5483994185672,185.312479494917,0.117128066340877,0.503619250671459,0.0556213676397104,8.88837850503591,11.461044436643,7.4351694988404,0.65102366920264,0.887544031362495,0.484762125387442,5.34504380436476,-2.02050865355658,-1.01933707232237,13,"sd"
"26",0.0192499995441643,0.0192499995441643,0.0192499995441643,36.0076465960269,36.0076465960269,36.0076465960269,0.413209662570623,0.413209662570623,0.413209662570623,10.7327187624763,10.7327187624763,10.7327187624763,0.871684263958648,0.871684263958648,0.871684263958648,9.70624381210655,9.70624381210655,9.70624381210655,13,"sx"
"27",0.00458024458019665,0.00495124964732733,0.0035704951608625,151.334097649909,139.994391301619,194.131947903973,0.377839752370702,0.0743853075787202,0.065226301013867,41.2466786167214,7.51177105550244,9.13406937626415,0.545020243721407,0.568210872788106,0.471084434073185,-4.3007846902371,-3.33392791042866,0.630618489863052,14,"sd"
"28",0.0034518146831183,0.0034518146831183,0.0034518146831183,200.806602958699,200.806602958699,200.806602958699,0.13753141582001,0.13753141582001,0.13753141582001,19.9216105795932,19.9216105795932,19.9216105795932,0.461203283527622,0.461203283527622,0.461203283527622,7.31046680361032,7.31046680361032,7.31046680361032,14,"sx"
"29",0.00412367102755776,0.00962990721222508,0.0275491214678964,168.089834501289,71.9785939037919,25.1604096111626,0.0855057490165152,0.258039988529167,0.319254750766981,10.3676734207331,13.3978439689215,5.79428188189261,0.513698987459502,0.748602875785694,0.91030331375554,1.7030240007367,4.76074699312244,-2.08617883914091,15,"sd"
"30",0.0120622461449516,0.0120622461449516,0.0120622461449516,57.4641880318493,57.4641880318493,57.4641880318493,0.417959926226031,0.417959926226031,0.417959926226031,17.3251283883376,17.3251283883376,17.3251283883376,0.796691898404096,0.796691898404096,0.796691898404096,-5.7250499445945,-5.7250499445945,-5.7250499445945,15,"sx"
"31",0.00707644450471795,0.00400092839655946,0.0118375795380001,97.9513341901878,173.24658475668,58.5548066084674,0.317960204592487,0.413680337831174,0.639304033289687,22.4660989272578,51.6980431575472,27.0031568209296,0.670723957342192,0.50470831502256,0.792984035813016,-2.01458432233522,8.29689816172374,2.64607725862665,16,"sd"
"32",0.00539766471892741,0.00539766471892741,0.00539766471892741,128.416123759848,128.416123759848,128.416123759848,0.241872241800548,0.241872241800548,0.241872241800548,22.4052673142517,22.4052673142517,22.4052673142517,0.593719380646467,0.593719380646467,0.593719380646467,9.36692326329648,9.36692326329648,9.36692326329648,16,"sx"
"33",0.00989078164559483,0.0318328230011789,0.00408293649782901,70.080121611891,21.7746060578503,169.766828587343,0.276524102603641,1.27319924180216,0.12602972511778,13.9788801589205,19.9982144492025,15.4337111518625,0.754725411922051,0.922372759870679,0.510743287594857,-4.88151581221843,-6.05075526505002,5.48760413908384,17,"sd"
"34",0.0100733631809261,0.0100733631809261,0.0100733631809261,68.8099066925747,68.8099066925747,68.8099066925747,0.636150800461284,0.636150800461284,0.636150800461284,31.5758892554292,31.5758892554292,31.5758892554292,0.758851876851342,0.758851876851342,0.758851876851342,7.59151664562523,7.59151664562523,7.59151664562523,17,"sx"
"35",0.00799547643253121,0.00507722878695717,0.00726393854974346,86.6924174449112,136.520769428504,95.4230512570106,0.366195369071712,0.178252688012567,0.0586040345024752,22.900159368976,17.5541319381232,4.03390213870579,0.703095221591485,0.5756627847233,0.677804824893325,3.64356148650265,-4.07046838491316,-2.67772372276517,18,"sd"
"36",0.00466930413279209,0.00466930413279209,0.00466930413279209,148.447640343673,148.447640343673,148.447640343673,0.100763184542065,0.100763184542065,0.100763184542065,10.7899573123128,10.7899573123128,10.7899573123128,0.550762973157235,0.550762973157235,0.550762973157235,-6.07974890153855,-6.07974890153855,-6.07974890153855,18,"sx"
"37",0.00353965959731354,0.00923176112474072,0.00750410362696082,195.823118439416,75.0828765166314,92.3690843060321,0.0692760271748658,0.245565026414598,0.294116029759486,9.78569058271077,13.300009775843,19.5970128066184,0.468543574911203,0.73871074432418,0.686503482402749,-2.38682363880364,-3.83263824963835,4.48910467918641,19,"sd"
"38",0.00393907331496594,0.00393907331496594,0.00393907331496594,175.967067667015,175.967067667015,175.967067667015,0.0542423683888866,0.0542423683888866,0.0542423683888866,6.885168674419,6.885168674419,6.885168674419,0.50008045946226,0.50008045946226,0.50008045946226,-1.49933580309153,-1.49933580309153,-1.49933580309153,19,"sx"
"39",0.0113032458919384,0.00796593178080838,0.009635862500622,61.3228436492129,87.0139488552845,71.9341087022778,0.636121128964605,0.156413431753618,0.138341705215764,28.1388698010319,9.81764820849027,7.17848066049272,0.783636348246008,0.70214080980478,0.74874571517866,-2.73388716888699,4.6394619468551,-2.40807599756464,20,"sd"
"40",0.00421321927339553,0.00421321927339553,0.00421321927339553,164.517233873119,164.517233873119,164.517233873119,0.113181664432488,0.113181664432488,0.113181664432488,13.4317320186937,13.4317320186937,13.4317320186937,0.520100607772162,0.520100607772162,0.520100607772162,-9.99619686976075,-9.99619686976075,-9.99619686976075,20,"sx"
"41",0.00377955168243602,0.00775672697103081,0.0180947254857135,183.394020984308,89.3607810547741,38.3065872487102,0.158279467016144,0.242017151877388,0.549826728245984,20.9389208449888,15.6004686500668,15.1930110429167,0.48783548911608,0.695227787708202,0.863525514164002,-5.85980197768972,0.344876903421706,-2.50093047045159,21,"sd"
"42",0.00722311223714402,0.00722311223714402,0.00722311223714402,95.9623992820596,95.9623992820596,95.9623992820596,0.120964804512211,0.120964804512211,0.120964804512211,8.37345458168042,8.37345458168042,8.37345458168042,0.6762851428331,0.6762851428331,0.6762851428331,6.58045922871679,6.58045922871679,6.58045922871679,21,"sx"
"43",0.0127376422530418,0.00369471595310467,0.011200998427909,54.4172278346425,187.604998424166,61.8826245732582,0.117939345505076,0.113576183366927,0.1786643088597,4.6295595041112,15.370083222702,7.9753742494299,0.807120037451925,0.481136300919442,0.781757422144105,-0.861585667721729,-5.03885597373794,-0.73751457352324,22,"sd"
"44",0.00404651447407595,0.00404651447407595,0.00404651447407595,171.29487241442,171.29487241442,171.29487241442,0.0427240832324059,0.0427240832324059,0.0427240832324059,5.27912151385079,5.27912151385079,5.27912151385079,0.508077022622597,0.508077022622597,0.508077022622597,-0.659621795639396,-0.659621795639396,-0.659621795639396,22,"sx"
"45",0.00859269030943694,0.0340910721700053,0.00594507686082198,80.6670734774062,20.3322200341297,116.591794654125,0.133617821492093,0.509749007271263,0.145557488584137,7.77508653752753,7.47628300936456,12.2418508617912,0.721302144051363,0.927514806587959,0.621832801345085,2.04915620855792,0.719281450549302,-2.98969412165364,23,"sd"
"46",0.0047824001988889,0.0047824001988889,0.0047824001988889,144.937092617424,144.937092617424,144.937092617424,0.138051206096958,0.138051206096958,0.138051206096958,14.4332553065123,14.4332553065123,14.4332553065123,0.557893101491398,0.557893101491398,0.557893101491398,-2.31754447799176,-2.31754447799176,-2.31754447799176,23,"sx"
"47",0.00544165586068988,0.00416466770605682,0.00461384009160883,127.377989035872,166.435170698463,150.232163836924,0.122194980144907,0.0484478101184297,0.207467433020154,11.2277386950941,5.81652769655192,22.4831624959731,0.596101955483276,0.51664601321206,0.547199993935092,3.92646240654739,1.99304311485761,-5.42392871401492,24,"sd"
"48",0.00553111121523025,0.00553111121523025,0.00553111121523025,125.31788886315,125.31788886315,125.31788886315,0.12825025223617,0.12825025223617,0.12825025223617,11.5935340337241,11.5935340337241,11.5935340337241,0.600877988681061,0.600877988681061,0.600877988681061,-1.31620756350458,-1.31620756350458,-1.31620756350458,24,"sx"
"49",0.0243183437753252,0.0253973508839264,0.00853522400293895,28.5030587183019,27.292105532102,81.2101920607207,0.417706575796725,0.545495638594038,0.121665759689653,8.58830230495703,10.7392231789669,7.12727396772243,0.898390737720505,0.902705777842274,0.71963614082742,-4.31410401668491,0.496876974492276,-6.96954473559186,25,"sd"
"50",0.0037907949652143,0.0037907949652143,0.0037907949652143,182.850084723788,182.850084723788,182.850084723788,0.0720813528111806,0.0720813528111806,0.0720813528111806,9.50741908658012,9.50741908658012,9.50741908658012,0.488713446769315,0.488713446769315,0.488713446769315,-4.8761503957212,-4.8761503957212,-4.8761503957212,25,"sx"
"51",0.0124435120708823,0.0101903221867867,0.00994354159553444,55.7035004757142,68.0201438045516,69.7082798820122,0.306425108686598,0.406308313778671,0.461702290246317,12.3126456156872,19.9359895757521,23.2161894135216,0.802705788325481,0.761429440064372,0.755930923139366,-3.62371896712336,1.37677702997301,0.796102977617227,26,"sd"
"52",0.0046767525362315,0.0046767525362315,0.0046767525362315,148.211216050033,148.211216050033,148.211216050033,0.0816581301189083,0.0816581301189083,0.0816581301189083,8.73021712035119,8.73021712035119,8.73021712035119,0.551238101943335,0.551238101943335,0.551238101943335,-9.15405120700598,-9.15405120700598,-9.15405120700598,26,"sx"
"53",0.00438238618679715,0.00432881835430374,0.00485330517574701,158.166613122366,160.123877656085,142.819615799919,0.153942293164022,0.207516121140051,0.232681453385772,17.5637525542368,23.9691417097391,23.9714426519612,0.531843540751443,0.528173726817309,0.562272808484568,-3.6338753730406,0.51444501013674,1.82921298185855,27,"sd"
"54",0.00477011603495046,0.00477011603495046,0.00477011603495046,145.310339514025,145.310339514025,145.310339514025,0.034452158238782,0.034452158238782,0.034452158238782,3.61124949438885,3.61124949438885,3.61124949438885,0.557127301287654,0.557127301287654,0.557127301287654,2.3352648736909,2.3352648736909,2.3352648736909,27,"sx"
"55",0.00553694960025222,0.00368939609643773,0.0035492497954962,125.185748580477,187.875511992114,195.293997463777,0.304477573347085,0.0595776914757563,0.111524896153989,27.4950645508148,8.07417933971377,15.7110519940732,0.601186528867578,0.480711779317572,0.469335782326304,2.76628790637671,3.28681696529064,-4.4149094058401,28,"sd"
"56",0.00872970553385475,0.00872970553385475,0.00872970553385475,79.4009806942336,79.4009806942336,79.4009806942336,0.288363740092482,0.288363740092482,0.288363740092482,16.516235225471,16.516235225471,16.516235225471,0.725204731708691,0.725204731708691,0.725204731708691,-7.73618889972568,-7.73618889972568,-7.73618889972568,28,"sx"
"57",0.00658583323963534,0.00446161681758385,0.00682438995387628,105.248213147639,155.357846471296,101.569105113379,0.223484170180824,0.0592953751803202,0.096427031728575,16.9670383419243,6.64505465223155,7.06488289651473,0.650896433234004,0.537190618843756,0.660780995384134,-5.6953800835831,7.02600775997592,-1.01847107561345,29,"sd"
"58",0.00394973408314947,0.00394973408314947,0.00394973408314947,175.492113131636,175.492113131636,175.492113131636,0.106808488085864,0.106808488085864,0.106808488085864,13.5209720246149,13.5209720246149,13.5209720246149,0.500882788680582,0.500882788680582,0.500882788680582,-6.8356013763696,-6.8356013763696,-6.8356013763696,29,"sx"
"59",0.0178108088553254,0.0264376833454218,0.00361804561773768,38.9172207837544,26.2181512465984,191.580553092462,0.297704577171129,2.09753163902091,0.0381328395620372,8.35741317503713,39.6693539977689,5.2698118806309,0.861361173586974,0.90653323640171,0.474966753006007,3.80023327869426,3.79533048871251,6.58596494719055,30,"sd"
"60",0.00979772775828719,0.00979772775828719,0.00979772775828719,70.7457073374653,70.7457073374653,70.7457073374653,0.359382907030698,0.359382907030698,0.359382907030698,18.3401149683263,18.3401149683263,18.3401149683263,0.752572729731299,0.752572729731299,0.752572729731299,-9.8897254280746,-9.8897254280746,-9.8897254280746,30,"sx"
"61",0.0182808249473521,0.0107488777272837,0.00434360431218641,37.9166247998203,64.4855396206191,159.578803855419,0.195992869569106,0.162579511479551,0.197832872432981,5.36061337859629,7.56262726232703,22.7728929955638,0.864908352577291,0.773073875520839,0.529191133162294,-4.46250685342446,0.935613183226158,-5.51301397075556,31,"sd"
"62",0.00435684807665864,0.00435684807665864,0.00435684807665864,159.093722884993,159.093722884993,159.093722884993,0.0863608739479849,0.0863608739479849,0.0863608739479849,9.91093474324414,9.91093474324414,9.91093474324414,0.530099533346571,0.530099533346571,0.530099533346571,-3.48723387811333,-3.48723387811333,-3.48723387811333,31,"sx"
"63",0.0207335015616278,0.00523426799689513,0.00622868838869645,33.4312647817664,132.424855007636,111.283008123803,0.740989099125306,0.179330871899855,0.102011944639958,17.8693670464395,17.1304633242156,8.18887848243337,0.880843115758547,0.584668985578491,0.635172216267795,4.93272234507684,3.68133948730818,-0.678871066698602,32,"sd"
"64",0.00896630945994126,0.00896630945994126,0.00896630945994126,77.3057391847466,77.3057391847466,77.3057391847466,0.293403690001238,0.293403690001238,0.293403690001238,16.3614523518331,16.3614523518331,16.3614523518331,0.731720627481629,0.731720627481629,0.731720627481629,3.42822829261422,3.42822829261422,3.42822829261422,32,"sx"
"65",0.00485122666548472,0.0115409790213216,0.00483444233273731,142.880806929001,60.0596517227333,143.376863938612,0.0573394129146456,0.384099863807981,0.111694942465156,5.90978497486021,16.640696733716,11.5519986357882,0.562145397737838,0.787890657990236,0.561114383621379,7.34379871164999,-4.64609034807608,1.73987702405334,33,"sd"
"66",0.00403643113981504,0.00403643113981504,0.00403643113981504,171.722780979166,171.722780979166,171.722780979166,0.131544626929442,0.131544626929442,0.131544626929442,16.294670015784,16.294670015784,16.294670015784,0.507334925087506,0.507334925087506,0.507334925087506,6.90992094110698,6.90992094110698,6.90992094110698,33,"sx"
"67",0.0241289884712427,0.00720658075822809,0.00407362843355529,28.7267400946396,96.1825314686922,170.154738426891,0.642950722988882,0.182527515143349,0.284508710215553,13.3232009239666,12.6639471107674,34.9207978656078,0.897593780178649,0.6756663190862,0.510064011567742,4.27466107871983,2.06033695820898,-2.18846032822759,34,"sd"
"68",0.0184048543687901,0.0184048543687901,0.0184048543687901,37.6611065032573,37.6611065032573,37.6611065032573,0.741687084664635,0.741687084664635,0.741687084664635,20.1492244872729,20.1492244872729,20.1492244872729,0.86581470244921,0.86581470244921,0.86581470244921,5.18374847713858,5.18374847713858,5.18374847713858,34,"sx"
"69",0.00509680437508811,0.00949601286368747,0.0143799171843538,135.99642629956,72.9934963768345,48.2024459302261,0.143060630424115,0.091276948761742,1.01199408025901,14.0343458269027,4.80606703423828,35.1877575957154,0.57680235590972,0.745352325219857,0.828666494112078,-8.12205012346445,0.103064385190457,-2.1142179416403,35,"sd"
"70",0.00552555416964334,0.00552555416964334,0.00552555416964334,125.443920967783,125.443920967783,125.443920967783,0.147818818469292,0.147818818469292,0.147818818469292,13.3759270048775,13.3759270048775,13.3759270048775,0.600583958020074,0.600583958020074,0.600583958020074,9.49563028290868,9.49563028290868,9.49563028290868,35,"sx"
"71",0.00544324745944764,0.00496810244635333,0.00423076967073143,127.340743870991,139.519502273696,163.834771094998,0.150928735485568,0.175630066955363,0.318581176564332,13.8638502667748,17.6757694564329,37.6504987695601,0.596187735032423,0.569219737840991,0.521339989899019,2.66048124935612,0.0791901306851232,5.52811307608842,36,"sd"
"72",0.0068794538537096,0.0068794538537096,0.0068794538537096,100.756134905416,100.756134905416,100.756134905416,0.0910905658090212,0.0910905658090212,0.0910905658090212,6.6204794556404,6.6204794556404,6.6204794556404,0.662995990876618,0.662995990876618,0.662995990876618,9.03691578656435,9.03691578656435,9.03691578656435,36,"sx"
"73",0.014944101042234,0.00505776172223181,0.00815749586797847,46.3826615332042,137.046230848156,84.9705831026937,0.144951172166658,0.0773233935932759,0.0838331637517921,4.84977891132449,7.64403285878362,5.13841288482117,0.835034595910075,0.574524679282053,0.708235947842567,-6.41899992293414,-2.16022763199663,4.407422334339,37,"sd"
"74",0.00850644446826897,0.00850644446826897,0.00850644446826897,81.4849474590173,81.4849474590173,81.4849474590173,0.249783821646263,0.249783821646263,0.249783821646263,14.6820344609322,14.6820344609322,14.6820344609322,0.71879519485253,0.71879519485253,0.71879519485253,1.62884107790887,1.62884107790887,1.62884107790887,37,"sx"
"75",0.00900081444515392,0.00785170123770598,0.0044548386161462,77.0093845155467,88.2798720398665,155.594229170882,0.243909880782291,0.205607342243549,0.120606175598688,13.5493228012057,13.0931715318056,13.5365370096192,0.732647988071702,0.69840017416734,0.536736904958144,-2.30896024871519,-7.42010444446763,-0.650435429642335,38,"sd"
"76",0.00672093760400424,0.00672093760400424,0.00672093760400424,103.132512366575,103.132512366575,103.132512366575,0.338043981438184,0.338043981438184,0.338043981438184,25.1485731125358,25.1485731125358,25.1485731125358,0.656552782269816,0.656552782269816,0.656552782269816,-4.18734672944993,-4.18734672944993,-4.18734672944993,38,"sx"
"77",0.00951514250258115,0.00450117240358276,0.00531428257268795,72.8467472107661,153.992586466634,130.43099817881,0.147576326121041,0.0847983212568234,0.142253310608367,7.75481429106333,9.41958157271729,13.38405595324,0.745821356246722,0.539824588210231,0.589140895475148,-7.68649579505758,7.05245445238997,5.17775516997395,39,"sd"
"78",0.00878755776293822,0.00878755776293822,0.00878755776293822,78.878250278287,78.878250278287,78.878250278287,0.132417585848233,0.132417585848233,0.132417585848233,7.53437925647033,7.53437925647033,7.53437925647033,0.726823657828723,0.726823657828723,0.726823657828723,8.77484915778041,8.77484915778041,8.77484915778041,39,"sx"
"79",0.00370635173683696,0.00873726398396434,0.0053642239212135,187.016028098694,79.3322923322554,129.216675280614,0.0595831137074705,0.120149785421939,0.0962498222134968,8.0379734491038,6.87570992718384,8.97145827869571,0.482062995039343,0.725417208484764,0.591893050012156,-6.21785630638343,-3.28867540964901,-3.96108624338428,40,"sd"
"80",0.0222877501618391,0.0222877501618391,0.0222877501618391,31.0999170183963,31.0999170183963,31.0999170183963,0.369862374525383,0.369862374525383,0.369862374525383,8.29743630110001,8.29743630110001,8.29743630110001,0.889140835132745,0.889140835132745,0.889140835132745,-8.08383183553815,-8.08383183553815,-8.08383183553815,40,"sx"
"81",0.00545785705072551,0.0138893061423158,0.0188815678741651,126.999878178892,49.9050977390564,36.710255481927,0.110400034015054,0.167333761465478,0.177736616680278,10.1138627293636,6.02383444323656,4.70661699983793,0.596973752633835,0.822730535296407,0.869189176701694,1.15714501589851,3.88762765143492,-3.12871984214464,41,"sd"
"82",0.0118953493727801,0.0118953493727801,0.0118953493727801,58.2704348428858,58.2704348428858,58.2704348428858,0.133634187515806,0.133634187515806,0.133634187515806,5.6170770327099,5.6170770327099,5.6170770327099,0.793949525076075,0.793949525076075,0.793949525076075,-8.20454640313983,-8.20454640313983,-8.20454640313983,41,"sx"
"83",0.00677150578550705,0.00377410145013358,0.0169831744293321,102.362340447745,183.658862836189,40.8137585493317,0.108134714771688,0.0872208518372683,0.65305941674626,7.98453979047964,11.5551811457242,19.2266592875105,0.658630544576976,0.487409068617943,0.8546478297096,-4.95464131860972,-1.27019596536744,-1.67088061575199,42,"sd"
"84",0.00677933796438688,0.00677933796438688,0.00677933796438688,102.244081088917,102.244081088917,102.244081088917,0.0668547811927432,0.0668547811927432,0.0668547811927432,4.93077506564386,4.93077506564386,4.93077506564386,0.658950469887627,0.658950469887627,0.658950469887627,7.09568943362683,7.09568943362683,7.09568943362683,42,"sx"
"85",0.0137312392607693,0.0039219340117709,0.0230717648065713,50.4795792569351,176.736064013215,30.0430932081331,0.708516400263123,0.0907458567962869,0.480784291565431,25.7994339333734,11.5690188213177,10.4193219633657,0.820732959843285,0.498786409517682,0.892904478307923,-4.7694603580677,5.31502886361918,1.20175139456878,43,"sd"
"86",0.00793099047567845,0.00793099047567845,0.00793099047567845,87.3973033614885,87.3973033614885,87.3973033614885,0.632693160073064,0.632693160073064,0.632693160073064,39.8873988068269,39.8873988068269,39.8873988068269,0.70100517676704,0.70100517676704,0.70100517676704,1.03394668549299,1.03394668549299,1.03394668549299,43,"sx"
"87",0.00664370187365376,0.00503116930658037,0.0148280518393643,104.331469674864,137.770593339676,46.7456674733112,0.677689075739454,0.106655743785354,0.338188158906691,51.0023695093014,10.5994985744027,11.4036612014296,0.653338126977253,0.572962138864744,0.833762462428769,3.68189244679433,5.63822874972284,6.05309300467013,44,"sd"
